"Datum","Feiertag","Kanton","Typ"
2016-05-05,"Auffahrt","BL","A"
2016-05-05,"Auffahrt","SH","A"
2016-05-05,"Auffahrt","AR","A"
2016-05-05,"Auffahrt","AI","A"
2016-05-05,"Auffahrt","SG","A"
2016-05-05,"Auffahrt","GR","A"
2016-05-05,"Auffahrt","AG","A"
2016-05-05,"Auffahrt","TG","A"
2016-05-05,"Auffahrt","TI","A"
2016-05-05,"Auffahrt","VD","A"
2016-05-05,"Auffahrt","VS","A"
2016-05-05,"Auffahrt","NE","A"
2016-05-05,"Auffahrt","GE","A"
2016-05-05,"Auffahrt","JU","A"
2016-05-16,"Pfingstmontag","ZH","A"
2016-05-16,"Pfingstmontag","BE","A"
2016-05-16,"Pfingstmontag","LU","D"
2016-05-16,"Pfingstmontag","UR","B"
2016-05-16,"Pfingstmontag","SZ","B"
2016-05-16,"Pfingstmontag","OW","D"
2016-05-16,"Pfingstmontag","NW","D"
2016-05-16,"Pfingstmontag","GL","B"
2016-05-16,"Pfingstmontag","ZG","D"
2016-05-16,"Pfingstmontag","FR","D"
2016-05-16,"Pfingstmontag","SO","a"
2016-05-16,"Pfingstmontag","BS","A"
2016-05-16,"Pfingstmontag","BL","A"
2016-05-16,"Pfingstmontag","SH","A"
2016-05-16,"Pfingstmontag","AR","A"
2016-05-16,"Pfingstmontag","AI","A"
2016-05-16,"Pfingstmontag","SG","A"
2016-05-16,"Pfingstmontag","GR","A"
2016-05-16,"Pfingstmontag","AG","a"
2016-05-16,"Pfingstmontag","TG","A"
2016-05-16,"Pfingstmontag","TI","B"
2016-05-16,"Pfingstmontag","VD","A"
2016-05-16,"Pfingstmontag","NE","D"
2016-05-16,"Pfingstmontag","GE","A"
2016-05-16,"Pfingstmontag","JU","A"
2016-05-26,"Fronleichnam","LU","A"
2016-05-26,"Fronleichnam","UR","A"
2016-05-26,"Fronleichnam","SZ","A"
2016-05-26,"Fronleichnam","OW","A"
2016-05-26,"Fronleichnam","NW","A"
2016-05-26,"Fronleichnam","ZG","A"
2016-05-26,"Fronleichnam","FR","a"
2016-05-26,"Fronleichnam","SO","a"
2016-05-26,"Fronleichnam","BL","a"
2016-05-26,"Fronleichnam","AI","A"
2016-05-26,"Fronleichnam","GR","a"
2016-05-26,"Fronleichnam","AG","a"
2016-05-26,"Fronleichnam","TI","B"
2016-05-26,"Fronleichnam","VS","A"
2016-05-26,"Fronleichnam","NE","a"
2016-05-26,"Fronleichnam","JU","A"
2016-08-01,"Bundesfeier","ZH","A"
2016-08-01,"Bundesfeier","BE","A"
2016-08-01,"Bundesfeier","LU","A"
2016-08-01,"Bundesfeier","UR","A"
2016-08-01,"Bundesfeier","SZ","A"
2016-08-01,"Bundesfeier","OW","A"
2016-08-01,"Bundesfeier","NW","A"
2016-08-01,"Bundesfeier","GL","A"
2016-08-01,"Bundesfeier","ZG","A"
2016-08-01,"Bundesfeier","FR","A"
2016-08-01,"Bundesfeier","SO","A"
2016-08-01,"Bundesfeier","BS","A"
2016-08-01,"Bundesfeier","BL","A"
2016-08-01,"Bundesfeier","SH","A"
2016-08-01,"Bundesfeier","AR","A"
2016-08-01,"Bundesfeier","AI","A"
2016-08-01,"Bundesfeier","SG","A"
2016-08-01,"Bundesfeier","GR","A"
2016-08-01,"Bundesfeier","AG","A"
2016-08-01,"Bundesfeier","TG","A"
2016-08-01,"Bundesfeier","TI","A"
2016-08-01,"Bundesfeier","VD","A"
2016-08-01,"Bundesfeier","VS","A"
2016-08-01,"Bundesfeier","NE","A"
2016-08-01,"Bundesfeier","GE","A"
2016-08-01,"Bundesfeier","JU","A"
2016-08-15,"Mariä Himmelfahrt","LU","A"
2016-08-15,"Mariä Himmelfahrt","UR","A"
2016-08-15,"Mariä Himmelfahrt","SZ","A"
2016-08-15,"Mariä Himmelfahrt","OW","A"
2016-08-15,"Mariä Himmelfahrt","NW","A"
2016-08-15,"Mariä Himmelfahrt","ZG","A"
2016-08-15,"Mariä Himmelfahrt","FR","a"
2016-08-15,"Mariä Himmelfahrt","SO","a"
2016-08-15,"Mariä Himmelfahrt","BL","a"
2016-08-15,"Mariä Himmelfahrt","AI","B"
2016-08-15,"Mariä Himmelfahrt","GR","a"
2016-08-15,"Mariä Himmelfahrt","AG","a"
2016-08-15,"Mariä Himmelfahrt","TI","A"
2016-08-15,"Mariä Himmelfahrt","VS","A"
2016-08-15,"Mariä Himmelfahrt","JU","B"
2016-11-01,"Allerheiligen","LU","A"
2016-11-01,"Allerheiligen","UR","A"
2016-11-01,"Allerheiligen","SZ","A"
2016-11-01,"Allerheiligen","OW","A"
2016-11-01,"Allerheiligen","NW","A"
2016-11-01,"Allerheiligen","GL","A"
2016-11-01,"Allerheiligen","ZG","A"
2016-11-01,"Allerheiligen","FR","a"
2016-11-01,"Allerheiligen","SO","a"
2016-11-01,"Allerheiligen","AI","B"
2016-11-01,"Allerheiligen","SG","A"
2016-11-01,"Allerheiligen","GR","a"
2016-11-01,"Allerheiligen","AG","a"
2016-11-01,"Allerheiligen","TI","A"
2016-11-01,"Allerheiligen","VS","A"
2016-11-01,"Allerheiligen","JU","B"
2016-12-08,"Mariä Empfängnis","LU","B"
2016-12-08,"Mariä Empfängnis","UR","A"
2016-12-08,"Mariä Empfängnis","SZ","B"
2016-12-08,"Mariä Empfängnis","OW","A"
2016-12-08,"Mariä Empfängnis","NW","A"
2016-12-08,"Mariä Empfängnis","ZG","A"
2016-12-08,"Mariä Empfängnis","FR","a"
2016-12-08,"Mariä Empfängnis","SO","a"
2016-12-08,"Mariä Empfängnis","AI","B"
2016-12-08,"Mariä Empfängnis","GR","a"
2016-12-08,"Mariä Empfängnis","AG","a"
2016-12-08,"Mariä Empfängnis","TI","B"
2016-12-08,"Mariä Empfängnis","VS","A"
2016-12-25,"Weihnachtstag","ZH","A"
2016-12-25,"Weihnachtstag","BE","A"
2016-12-25,"Weihnachtstag","LU","A"
2016-12-25,"Weihnachtstag","UR","A"
2016-12-25,"Weihnachtstag","SZ","A"
2016-12-25,"Weihnachtstag","OW","A"
2016-12-25,"Weihnachtstag","NW","A"
2016-12-25,"Weihnachtstag","GL","A"
2016-12-25,"Weihnachtstag","ZG","A"
2016-12-25,"Weihnachtstag","FR","A"
2016-12-25,"Weihnachtstag","SO","A"
2016-12-25,"Weihnachtstag","BS","A"
2016-12-25,"Weihnachtstag","BL","A"
2016-12-25,"Weihnachtstag","SH","A"
2016-12-25,"Weihnachtstag","AR","A"
2016-12-25,"Weihnachtstag","AI","A"
2016-12-25,"Weihnachtstag","SG","A"
2016-12-25,"Weihnachtstag","GR","A"
2016-12-25,"Weihnachtstag","AG","A"
2016-12-25,"Weihnachtstag","TG","A"
2016-12-25,"Weihnachtstag","TI","A"
2016-12-25,"Weihnachtstag","VD","A"
2016-12-25,"Weihnachtstag","VS","A"
2016-12-25,"Weihnachtstag","NE","A"
2016-12-25,"Weihnachtstag","GE","A"
2016-12-25,"Weihnachtstag","JU","A"
2016-12-26,"Stephanstag","ZH","A"
2016-12-26,"Stephanstag","BE","A"
2016-12-26,"Stephanstag","LU","A"
2016-12-26,"Stephanstag","UR","B"
2016-12-26,"Stephanstag","SZ","B"
2016-12-26,"Stephanstag","OW","D"
2016-12-26,"Stephanstag","NW","D"
2016-12-26,"Stephanstag","GL","A"
2016-12-26,"Stephanstag","ZG","D"
2016-12-26,"Stephanstag","FR","D"
2016-12-26,"Stephanstag","SO","a"
2016-12-26,"Stephanstag","BS","A"
2016-12-26,"Stephanstag","BL","A"
2016-12-26,"Stephanstag","SH","A"
2016-12-26,"Stephanstag","AR","A"
2016-12-26,"Stephanstag","AI","A"
2016-12-26,"Stephanstag","SG","A"
2016-12-26,"Stephanstag","GR","A"
2016-12-26,"Stephanstag","AG","a"
2016-12-26,"Stephanstag","TG","A"
2016-12-26,"Stephanstag","TI","A"
2016-12-26,"Stephanstag","NE","A"
2017-01-01,"Neujahrstag","ZH","A"
2017-01-01,"Neujahrstag","BE","A"
2017-01-01,"Neujahrstag","LU","A"
2017-01-01,"Neujahrstag","UR","A"
2017-01-01,"Neujahrstag","SZ","A"
2017-01-01,"Neujahrstag","OW","A"
2017-01-01,"Neujahrstag","NW","A"
2017-01-01,"Neujahrstag","GL","A"
2017-01-01,"Neujahrstag","ZG","A"
2017-01-01,"Neujahrstag","FR","A"
2017-01-01,"Neujahrstag","SO","A"
2017-01-01,"Neujahrstag","BS","A"
2017-01-01,"Neujahrstag","BL","A"
2017-01-01,"Neujahrstag","SH","A"
2017-01-01,"Neujahrstag","AR","A"
2017-01-01,"Neujahrstag","AI","A"
2017-01-01,"Neujahrstag","SG","A"
2017-01-01,"Neujahrstag","GR","A"
2017-01-01,"Neujahrstag","AG","A"
2017-01-01,"Neujahrstag","TG","A"
2017-01-01,"Neujahrstag","TI","A"
2017-01-01,"Neujahrstag","VD","A"
2017-01-01,"Neujahrstag","VS","A"
2017-01-01,"Neujahrstag","NE","A"
2017-01-01,"Neujahrstag","GE","A"
2017-01-01,"Neujahrstag","JU","A"
2017-01-02,"Berchtoldstag","ZH","D"
2017-01-02,"Berchtoldstag","BE","A"
2017-01-02,"Berchtoldstag","LU","D"
2017-01-02,"Berchtoldstag","OW","D"
2017-01-02,"Berchtoldstag","GL","D"
2017-01-02,"Berchtoldstag","ZG","D"
2017-01-02,"Berchtoldstag","FR","D"
2017-01-02,"Berchtoldstag","SO","D"
2017-01-02,"Berchtoldstag","SH","D"
2017-01-02,"Berchtoldstag","GR","d"
2017-01-02,"Berchtoldstag","AG","a"
2017-01-02,"Berchtoldstag","TG","A"
2017-01-02,"Berchtoldstag","VD","A"
2017-01-02,"Berchtoldstag","NE","D"
2017-01-02,"Berchtoldstag","GE","D"
2017-01-02,"Berchtoldstag","JU","B"
2017-01-06,"Heilige Drei Könige","UR","B"
2017-01-06,"Heilige Drei Könige","SZ","B"
2017-01-06,"Heilige Drei Könige","GR","a"
2017-01-06,"Heilige Drei Könige","TI","A"
2017-03-19,"Josefstag","LU","a"
2017-03-19,"Josefstag","UR","B"
2017-03-19,"Josefstag","SZ","A"
2017-03-19,"Josefstag","NW","B"
2017-03-19,"Josefstag","ZG","a"
2017-03-19,"Josefstag","GR","a"
2017-03-19,"Josefstag","TI","B"
2017-03-19,"Josefstag","VS","A"
2017-04-14,"Karfreitag","ZH","A"
2017-04-14,"Karfreitag","BE","A"
2017-04-14,"Karfreitag","LU","A"
2017-04-14,"Karfreitag","UR","A"
2017-04-14,"Karfreitag","SZ","A"
2017-04-14,"Karfreitag","OW","A"
2017-04-14,"Karfreitag","NW","A"
2017-04-14,"Karfreitag","GL","A"
2017-04-14,"Karfreitag","ZG","A"
2017-04-14,"Karfreitag","FR","A"
2017-04-14,"Karfreitag","SO","A"
2017-04-14,"Karfreitag","BS","A"
2017-04-14,"Karfreitag","BL","A"
2017-04-14,"Karfreitag","SH","A"
2017-04-14,"Karfreitag","AR","A"
2017-04-14,"Karfreitag","AI","A"
2017-04-14,"Karfreitag","SG","A"
2017-04-14,"Karfreitag","GR","A"
2017-04-14,"Karfreitag","AG","A"
2017-04-14,"Karfreitag","TG","A"
2017-04-14,"Karfreitag","VD","A"
2017-04-14,"Karfreitag","NE","A"
2017-04-14,"Karfreitag","GE","A"
2017-04-14,"Karfreitag","JU","A"
2017-04-17,"Ostermontag","ZH","A"
2017-04-17,"Ostermontag","BE","A"
2017-04-17,"Ostermontag","LU","D"
2017-04-17,"Ostermontag","UR","B"
2017-04-17,"Ostermontag","SZ","B"
2017-04-17,"Ostermontag","OW","D"
2017-04-17,"Ostermontag","NW","D"
2017-04-17,"Ostermontag","GL","A"
2017-04-17,"Ostermontag","ZG","D"
2017-04-17,"Ostermontag","FR","D"
2017-04-17,"Ostermontag","SO","d"
2017-04-17,"Ostermontag","BS","A"
2017-04-17,"Ostermontag","BL","A"
2017-04-17,"Ostermontag","SH","A"
2017-04-17,"Ostermontag","AR","A"
2017-04-17,"Ostermontag","AI","A"
2017-04-17,"Ostermontag","SG","A"
2017-04-17,"Ostermontag","GR","A"
2017-04-17,"Ostermontag","AG","a"
2017-04-17,"Ostermontag","TG","A"
2017-04-17,"Ostermontag","TI","A"
2017-04-17,"Ostermontag","VD","A"
2017-04-17,"Ostermontag","NE","D"
2017-04-17,"Ostermontag","GE","A"
2017-04-17,"Ostermontag","JU","A"
2017-05-01,"Tag der Arbeit","ZH","A"
2017-05-01,"Tag der Arbeit","FR","c"
2017-05-01,"Tag der Arbeit","SO","C"
2017-05-01,"Tag der Arbeit","BS","A"
2017-05-01,"Tag der Arbeit","BL","A"
2017-05-01,"Tag der Arbeit","SH","B"
2017-05-01,"Tag der Arbeit","AG","D"
2017-05-01,"Tag der Arbeit","TG","B"
2017-05-01,"Tag der Arbeit","TI","B"
2017-05-01,"Tag der Arbeit","NE","A"
2017-05-01,"Tag der Arbeit","JU","A"
2017-05-25,"Auffahrt","ZH","A"
2017-05-25,"Auffahrt","BE","A"
2017-05-25,"Auffahrt","LU","A"
2017-05-25,"Auffahrt","UR","A"
2017-05-25,"Auffahrt","SZ","A"
2017-05-25,"Auffahrt","OW","A"
2017-05-25,"Auffahrt","NW","A"
2017-05-25,"Auffahrt","GL","A"
2017-05-25,"Auffahrt","ZG","A"
2017-05-25,"Auffahrt","FR","A"
2017-05-25,"Auffahrt","SO","A"
2017-05-25,"Auffahrt","BS","A"
2017-05-25,"Auffahrt","BL","A"
2017-05-25,"Auffahrt","SH","A"
2017-05-25,"Auffahrt","AR","A"
2017-05-25,"Auffahrt","AI","A"
2017-05-25,"Auffahrt","SG","A"
2017-05-25,"Auffahrt","GR","A"
2017-05-25,"Auffahrt","AG","A"
2017-05-25,"Auffahrt","TG","A"
2017-05-25,"Auffahrt","TI","A"
2017-05-25,"Auffahrt","VD","A"
2017-05-25,"Auffahrt","VS","A"
2017-05-25,"Auffahrt","NE","A"
2017-05-25,"Auffahrt","GE","A"
2017-05-25,"Auffahrt","JU","A"
2017-06-05,"Pfingstmontag","ZH","A"
2017-06-05,"Pfingstmontag","BE","A"
2017-06-05,"Pfingstmontag","LU","D"
2017-06-05,"Pfingstmontag","UR","B"
2017-06-05,"Pfingstmontag","SZ","B"
2017-06-05,"Pfingstmontag","OW","D"
2017-06-05,"Pfingstmontag","NW","D"
2017-06-05,"Pfingstmontag","GL","B"
2017-06-05,"Pfingstmontag","ZG","D"
2017-06-05,"Pfingstmontag","FR","D"
2017-06-05,"Pfingstmontag","SO","a"
2017-06-05,"Pfingstmontag","BS","A"
2017-06-05,"Pfingstmontag","BL","A"
2017-06-05,"Pfingstmontag","SH","A"
2017-06-05,"Pfingstmontag","AR","A"
2017-06-05,"Pfingstmontag","AI","A"
2017-06-05,"Pfingstmontag","SG","A"
2017-06-05,"Pfingstmontag","GR","A"
2017-06-05,"Pfingstmontag","AG","a"
2017-06-05,"Pfingstmontag","TG","A"
2017-06-05,"Pfingstmontag","TI","B"
2017-06-05,"Pfingstmontag","VD","A"
2017-06-05,"Pfingstmontag","NE","D"
2017-06-05,"Pfingstmontag","GE","A"
2017-06-05,"Pfingstmontag","JU","A"
2017-06-15,"Fronleichnam","LU","A"
2017-06-15,"Fronleichnam","UR","A"
2017-06-15,"Fronleichnam","SZ","A"
2017-06-15,"Fronleichnam","OW","A"
2017-06-15,"Fronleichnam","NW","A"
2017-06-15,"Fronleichnam","ZG","A"
2017-06-15,"Fronleichnam","FR","a"
2017-06-15,"Fronleichnam","SO","a"
2017-06-15,"Fronleichnam","BL","a"
2017-06-15,"Fronleichnam","AI","A"
2017-06-15,"Fronleichnam","GR","a"
2017-06-15,"Fronleichnam","AG","a"
2017-06-15,"Fronleichnam","TI","B"
2017-06-15,"Fronleichnam","VS","A"
2017-06-15,"Fronleichnam","NE","a"
2017-06-15,"Fronleichnam","JU","A"
2017-08-01,"Bundesfeier","ZH","A"
2017-08-01,"Bundesfeier","BE","A"
2017-08-01,"Bundesfeier","LU","A"
2017-08-01,"Bundesfeier","UR","A"
2017-08-01,"Bundesfeier","SZ","A"
2017-08-01,"Bundesfeier","OW","A"
2017-08-01,"Bundesfeier","NW","A"
2017-08-01,"Bundesfeier","GL","A"
2017-08-01,"Bundesfeier","ZG","A"
2017-08-01,"Bundesfeier","FR","A"
2017-08-01,"Bundesfeier","SO","A"
2017-08-01,"Bundesfeier","BS","A"
2017-08-01,"Bundesfeier","BL","A"
2017-08-01,"Bundesfeier","SH","A"
2017-08-01,"Bundesfeier","AR","A"
2017-08-01,"Bundesfeier","AI","A"
2017-08-01,"Bundesfeier","SG","A"
2017-08-01,"Bundesfeier","GR","A"
2017-08-01,"Bundesfeier","AG","A"
2017-08-01,"Bundesfeier","TG","A"
2017-08-01,"Bundesfeier","TI","A"
2017-08-01,"Bundesfeier","VD","A"
2017-08-01,"Bundesfeier","VS","A"
2017-08-01,"Bundesfeier","NE","A"
2017-08-01,"Bundesfeier","GE","A"
2017-08-01,"Bundesfeier","JU","A"
2017-08-15,"Mariä Himmelfahrt","LU","A"
2017-08-15,"Mariä Himmelfahrt","UR","A"
2017-08-15,"Mariä Himmelfahrt","SZ","A"
2017-08-15,"Mariä Himmelfahrt","OW","A"
2017-08-15,"Mariä Himmelfahrt","NW","A"
2017-08-15,"Mariä Himmelfahrt","ZG","A"
2017-08-15,"Mariä Himmelfahrt","FR","a"
2017-08-15,"Mariä Himmelfahrt","SO","a"
2017-08-15,"Mariä Himmelfahrt","BL","a"
2017-08-15,"Mariä Himmelfahrt","AI","B"
2017-08-15,"Mariä Himmelfahrt","GR","a"
2017-08-15,"Mariä Himmelfahrt","AG","a"
2017-08-15,"Mariä Himmelfahrt","TI","A"
2017-08-15,"Mariä Himmelfahrt","VS","A"
2017-08-15,"Mariä Himmelfahrt","JU","B"
2017-11-01,"Allerheiligen","LU","A"
2017-11-01,"Allerheiligen","UR","A"
2017-11-01,"Allerheiligen","SZ","A"
2017-11-01,"Allerheiligen","OW","A"
2017-11-01,"Allerheiligen","NW","A"
2017-11-01,"Allerheiligen","GL","A"
2017-11-01,"Allerheiligen","ZG","A"
2017-11-01,"Allerheiligen","FR","a"
2017-11-01,"Allerheiligen","SO","a"
2017-11-01,"Allerheiligen","AI","B"
2017-11-01,"Allerheiligen","SG","A"
2017-11-01,"Allerheiligen","GR","a"
2017-11-01,"Allerheiligen","AG","a"
2017-11-01,"Allerheiligen","TI","A"
2017-11-01,"Allerheiligen","VS","A"
2017-11-01,"Allerheiligen","JU","B"
2017-12-08,"Mariä Empfängnis","LU","B"
2017-12-08,"Mariä Empfängnis","UR","A"
2017-12-08,"Mariä Empfängnis","SZ","B"
2017-12-08,"Mariä Empfängnis","OW","A"
2017-12-08,"Mariä Empfängnis","NW","A"
2017-12-08,"Mariä Empfängnis","ZG","A"
2017-12-08,"Mariä Empfängnis","FR","a"
2017-12-08,"Mariä Empfängnis","SO","a"
2017-12-08,"Mariä Empfängnis","AI","B"
2017-12-08,"Mariä Empfängnis","GR","a"
2017-12-08,"Mariä Empfängnis","AG","a"
2017-12-08,"Mariä Empfängnis","TI","B"
2017-12-08,"Mariä Empfängnis","VS","A"
2017-12-25,"Weihnachtstag","ZH","A"
2017-12-25,"Weihnachtstag","BE","A"
2017-12-25,"Weihnachtstag","LU","A"
2017-12-25,"Weihnachtstag","UR","A"
2017-12-25,"Weihnachtstag","SZ","A"
2017-12-25,"Weihnachtstag","OW","A"
2017-12-25,"Weihnachtstag","NW","A"
2017-12-25,"Weihnachtstag","GL","A"
2017-12-25,"Weihnachtstag","ZG","A"
2017-12-25,"Weihnachtstag","FR","A"
2017-12-25,"Weihnachtstag","SO","A"
2017-12-25,"Weihnachtstag","BS","A"
2017-12-25,"Weihnachtstag","BL","A"
2017-12-25,"Weihnachtstag","SH","A"
2017-12-25,"Weihnachtstag","AR","A"
2017-12-25,"Weihnachtstag","AI","A"
2017-12-25,"Weihnachtstag","SG","A"
2017-12-25,"Weihnachtstag","GR","A"
2017-12-25,"Weihnachtstag","AG","A"
2017-12-25,"Weihnachtstag","TG","A"
2017-12-25,"Weihnachtstag","TI","A"
2017-12-25,"Weihnachtstag","VD","A"
2017-12-25,"Weihnachtstag","VS","A"
2017-12-25,"Weihnachtstag","NE","A"
2017-12-25,"Weihnachtstag","GE","A"
2017-12-25,"Weihnachtstag","JU","A"
2017-12-26,"Stephanstag","ZH","A"
2017-12-26,"Stephanstag","BE","A"
2017-12-26,"Stephanstag","LU","A"
2017-12-26,"Stephanstag","UR","B"
2017-12-26,"Stephanstag","SZ","B"
2017-12-26,"Stephanstag","OW","D"
2017-12-26,"Stephanstag","NW","D"
2017-12-26,"Stephanstag","GL","A"
2017-12-26,"Stephanstag","ZG","D"
2017-12-26,"Stephanstag","FR","D"
2017-12-26,"Stephanstag","SO","a"
2017-12-26,"Stephanstag","BS","A"
2017-12-26,"Stephanstag","BL","A"
2017-12-26,"Stephanstag","SH","A"
2017-12-26,"Stephanstag","AR","A"
2017-12-26,"Stephanstag","AI","A"
2017-12-26,"Stephanstag","SG","A"
2017-12-26,"Stephanstag","GR","A"
2017-12-26,"Stephanstag","AG","a"
2017-12-26,"Stephanstag","TG","A"
2017-12-26,"Stephanstag","TI","A"
2017-12-26,"Stephanstag","NE","A"
2018-01-01,"Neujahrstag","ZH","A"
2018-01-01,"Neujahrstag","BE","A"
2018-01-01,"Neujahrstag","LU","A"
2018-01-01,"Neujahrstag","UR","A"
2018-01-01,"Neujahrstag","SZ","A"
2018-01-01,"Neujahrstag","OW","A"
2018-01-01,"Neujahrstag","NW","A"
2018-01-01,"Neujahrstag","GL","A"
2018-01-01,"Neujahrstag","ZG","A"
2018-01-01,"Neujahrstag","FR","A"
2018-01-01,"Neujahrstag","SO","A"
2018-01-01,"Neujahrstag","BS","A"
2018-01-01,"Neujahrstag","BL","A"
2018-01-01,"Neujahrstag","SH","A"
2018-01-01,"Neujahrstag","AR","A"
2018-01-01,"Neujahrstag","AI","A"
2018-01-01,"Neujahrstag","SG","A"
2018-01-01,"Neujahrstag","GR","A"
2018-01-01,"Neujahrstag","AG","A"
2018-01-01,"Neujahrstag","TG","A"
2018-01-01,"Neujahrstag","TI","A"
2018-01-01,"Neujahrstag","VD","A"
2018-01-01,"Neujahrstag","VS","A"
2018-01-01,"Neujahrstag","NE","A"
2018-01-01,"Neujahrstag","GE","A"
2018-01-01,"Neujahrstag","JU","A"
2018-01-02,"Berchtoldstag","ZH","D"
2018-01-02,"Berchtoldstag","BE","A"
2018-01-02,"Berchtoldstag","LU","D"
2018-01-02,"Berchtoldstag","OW","D"
2018-01-02,"Berchtoldstag","GL","D"
2018-01-02,"Berchtoldstag","ZG","D"
2018-01-02,"Berchtoldstag","FR","D"
2018-01-02,"Berchtoldstag","SO","D"
2018-01-02,"Berchtoldstag","SH","D"
2018-01-02,"Berchtoldstag","GR","d"
2018-01-02,"Berchtoldstag","AG","a"
2018-01-02,"Berchtoldstag","TG","A"
2018-01-02,"Berchtoldstag","VD","A"
2018-01-02,"Berchtoldstag","NE","D"
2018-01-02,"Berchtoldstag","GE","D"
2018-01-02,"Berchtoldstag","JU","B"
2018-01-06,"Heilige Drei Könige","UR","B"
2018-01-06,"Heilige Drei Könige","SZ","B"
2018-01-06,"Heilige Drei Könige","GR","a"
2018-01-06,"Heilige Drei Könige","TI","A"
2018-03-19,"Josefstag","LU","a"
2018-03-19,"Josefstag","UR","B"
2018-03-19,"Josefstag","SZ","A"
2018-03-19,"Josefstag","NW","B"
2018-03-19,"Josefstag","ZG","a"
2018-03-19,"Josefstag","GR","a"
2018-03-19,"Josefstag","TI","B"
2018-03-19,"Josefstag","VS","A"
2018-03-30,"Karfreitag","ZH","A"
2018-03-30,"Karfreitag","BE","A"
2018-03-30,"Karfreitag","LU","A"
2018-03-30,"Karfreitag","UR","A"
2018-03-30,"Karfreitag","SZ","A"
2018-03-30,"Karfreitag","OW","A"
2018-03-30,"Karfreitag","NW","A"
2018-03-30,"Karfreitag","GL","A"
2018-03-30,"Karfreitag","ZG","A"
2018-03-30,"Karfreitag","FR","A"
2018-03-30,"Karfreitag","SO","A"
2018-03-30,"Karfreitag","BS","A"
2018-03-30,"Karfreitag","BL","A"
2018-03-30,"Karfreitag","SH","A"
2018-03-30,"Karfreitag","AR","A"
2018-03-30,"Karfreitag","AI","A"
2018-03-30,"Karfreitag","SG","A"
2018-03-30,"Karfreitag","GR","A"
2018-03-30,"Karfreitag","AG","A"
2018-03-30,"Karfreitag","TG","A"
2018-03-30,"Karfreitag","VD","A"
2018-03-30,"Karfreitag","NE","A"
2018-03-30,"Karfreitag","GE","A"
2018-03-30,"Karfreitag","JU","A"
2018-04-02,"Ostermontag","ZH","A"
2018-04-02,"Ostermontag","BE","A"
2018-04-02,"Ostermontag","LU","D"
2018-04-02,"Ostermontag","UR","B"
2018-04-02,"Ostermontag","SZ","B"
2018-04-02,"Ostermontag","OW","D"
2018-04-02,"Ostermontag","NW","D"
2018-04-02,"Ostermontag","GL","A"
2018-04-02,"Ostermontag","ZG","D"
2018-04-02,"Ostermontag","FR","D"
2018-04-02,"Ostermontag","SO","d"
2018-04-02,"Ostermontag","BS","A"
2018-04-02,"Ostermontag","BL","A"
2018-04-02,"Ostermontag","SH","A"
2018-04-02,"Ostermontag","AR","A"
2018-04-02,"Ostermontag","AI","A"
2018-04-02,"Ostermontag","SG","A"
2018-04-02,"Ostermontag","GR","A"
2018-04-02,"Ostermontag","AG","a"
2018-04-02,"Ostermontag","TG","A"
2018-04-02,"Ostermontag","TI","A"
2018-04-02,"Ostermontag","VD","A"
2018-04-02,"Ostermontag","NE","D"
2018-04-02,"Ostermontag","GE","A"
2018-04-02,"Ostermontag","JU","A"
2018-05-01,"Tag der Arbeit","ZH","A"
2018-05-01,"Tag der Arbeit","FR","c"
2018-05-01,"Tag der Arbeit","SO","C"
2018-05-01,"Tag der Arbeit","BS","A"
2018-05-01,"Tag der Arbeit","BL","A"
2018-05-01,"Tag der Arbeit","SH","B"
2018-05-01,"Tag der Arbeit","AG","D"
2018-05-01,"Tag der Arbeit","TG","B"
2018-05-01,"Tag der Arbeit","TI","B"
2018-05-01,"Tag der Arbeit","NE","A"
2018-05-01,"Tag der Arbeit","JU","A"
2018-05-10,"Auffahrt","ZH","A"
2018-05-10,"Auffahrt","BE","A"
2018-05-10,"Auffahrt","LU","A"
2018-05-10,"Auffahrt","UR","A"
2018-05-10,"Auffahrt","SZ","A"
2018-05-10,"Auffahrt","OW","A"
2018-05-10,"Auffahrt","NW","A"
2018-05-10,"Auffahrt","GL","A"
2018-05-10,"Auffahrt","ZG","A"
2018-05-10,"Auffahrt","FR","A"
2018-05-10,"Auffahrt","SO","A"
2018-05-10,"Auffahrt","BS","A"
2018-05-10,"Auffahrt","BL","A"
2018-05-10,"Auffahrt","SH","A"
2018-05-10,"Auffahrt","AR","A"
2018-05-10,"Auffahrt","AI","A"
2018-05-10,"Auffahrt","SG","A"
2018-05-10,"Auffahrt","GR","A"
2018-05-10,"Auffahrt","AG","A"
2018-05-10,"Auffahrt","TG","A"
2018-05-10,"Auffahrt","TI","A"
2018-05-10,"Auffahrt","VD","A"
2018-05-10,"Auffahrt","VS","A"
2018-05-10,"Auffahrt","NE","A"
2018-05-10,"Auffahrt","GE","A"
2018-05-10,"Auffahrt","JU","A"
2018-05-21,"Pfingstmontag","ZH","A"
2018-05-21,"Pfingstmontag","BE","A"
2018-05-21,"Pfingstmontag","LU","D"
2018-05-21,"Pfingstmontag","UR","B"
2018-05-21,"Pfingstmontag","SZ","B"
2018-05-21,"Pfingstmontag","OW","D"
2018-05-21,"Pfingstmontag","NW","D"
2018-05-21,"Pfingstmontag","GL","B"
2018-05-21,"Pfingstmontag","ZG","D"
2018-05-21,"Pfingstmontag","FR","D"
